id_eleve,serie_cible,math,physique,svt,francais,histoire,aptitude_logique,niveau_motivation,centre_interet,interesse_par_informatique,moyenne_generale
NS10274,SVT,59.0,66.0,84.0,,72.0,3.0,Élevée,Santé et environnement,Non,72.6
NS12244,LLA,70.0,50.0,57.0,90.0,53.0,2.0,Très élevée,Arts et culture,Oui,64.0
NS10865,SMP,76.0,70.0,87.0,65.0,70.0,5.0,Très élevée,Informatique,Non,73.6
NS10101,SMP,71.0,71.0,75.0,73.0,58.0,4.0,Élevée,Sciences et technologie,Oui,69.6
NS11501,SES,74.0,66.0,81.0,77.0,87.0,3.0,Moyenne,Économie et société,Non,77.0
NS12149,SVT,74.0,65.0,91.0,73.0,66.0,4.0,Moyenne,Santé et environnement,Non,73.8
NS10171,SVT,76.0,64.0,91.0,59.0,78.0,3.0,Très élevée,Sciences et technologie,Oui,73.6
NS10107,LLA,59.0,63.0,66.0,98.0,86.0,4.0,Très élevée,Arts et culture,Oui,74.4
NS11862,SVT,75.0,67.0,74.0,76.0,,4.0,Élevée,,Non,71.8
NS11521,SMP,,,67.0,58.0,40.0,5.0,Très élevée,Informatique,Oui,67.8
NS12987,SVT,72.96583771049808,50.0,87.51735109646123,68.0,64.0,3.0,Élevée,Santé et environnement,,68.5
NS12202,SVT,65.0,60.0,83.0,70.0,54.0,4.0,Élevée,Santé et environnement,Oui,66.4
NS12054,SVT,64.0,52.0,86.0,78.0,83.0,4.0,Élevée,,Non,72.6
NS11764,SVT,60.0,78.0,70.0,65.0,63.0,4.0,Très élevée,Santé et environnement,Non,67.2
NS12033,LLA,63.0,45.0,64.0,71.0,64.0,1.0,Très élevée,Arts et culture,Non,61.4
NS11962,SMP,92.0,67.0,64.0,77.0,69.0,4.0,Très élevée,Sciences et technologie,Oui,73.8
NS12250,SES,72.0,67.0,56.0,67.0,73.0,3.0,Très élevée,Économie et société,Oui,67.0
NS12340,SMP,97.0,78.0,64.0,73.0,76.0,4.0,Moyenne,Sciences et technologie,Non,77.6
NS12575,SMP,99.0,79.0,78.0,69.0,63.0,4.0,Élevée,Sciences et technologie,Non,77.6
NS11924,SES,65.0,57.66919465862553,64.0,85.0,78.509593509875,4.0,Élevée,Sciences et technologie,Non,70.0
NS10295,SVT,71.0,77.0,68.0,73.0,63.0,3.0,Moyenne,Sciences et technologie,Non,70.4
NS10712,SMP,70.0,80.59889638849343,58.340506933252826,58.0,62.0,4.0,Très élevée,Informatique,Oui,65.8
NS10072,LLA,41.0,45.0,-10.0,94.0,78.0,3.0,Élevée,Arts et culture,Non,63.6
NS11952,LLA,61.0,54.0,47.0,96.0,92.0,3.0,Élevée,Lettres et langues,Non,70.0
NS12269,SES,49.0,57.0,57.0,87.0,81.0,3.0,Très élevée,Économie et société,Oui,66.2
NS12561,SMP,72.0,96.0,66.0,58.0,71.0,4.0,Très élevée,Informatique,Non,72.6
NS12885,SVT,68.0,52.0,78.0,62.0,60.0,4.0,Élevée,Santé et environnement,Non,64.0
NS10481,SVT,63.0,58.0,79.0,65.0,70.0,4.0,Très élevée,Santé et environnement,Non,67.0
NS12218,SVT,80.0,84.0,97.0,73.0,83.0,4.0,Élevée,Santé et environnement,Non,83.4
NS11530,SVT,61.0,78.0,96.0,63.0,52.0,4.0,Très élevée,Santé et environnement,Non,70.0
NS12115,SVT,67.0,55.0,91.0,61.0,67.0,2.0,Très élevée,Sciences et technologie,Non,68.2
NS11514,SMP,81.0,69.79306198238926,68.60109575088987,66.0,64.0,5.0,Très élevée,Sciences et technologie,Oui,69.9
NS12960,LLA,75.0,50.0,60.0,89.0,85.0,2.0,Très élevée,Lettres et langues,Non,71.8
NS11490,LLA,65.0,50.0,55.0,90.0,76.0,3.0,,Lettres et langues,Non,67.2
NS11171,SES,83.0,71.0,52.0,57.82843606370122,95.01648215353742,2.0,Très élevée,Économie et société,Non,71.8
NS12452,SVT,72.0,60.0,93.0,69.0,58.0,3.0,Élevée,Sciences et technologie,Oui,70.4
NS12429,LLA,59.0,42.0,49.0,88.0,65.0,2.0,Élevée,Lettres et langues,Oui,60.6
NS12073,SMP,87.0,78.0,61.0,70.0,60.0,3.0,Moyenne,Sciences et technologie,Non,71.2
NS12216,LLA,63.0,54.0,72.0,80.0,67.0,,Moyenne,Arts et culture,Oui,67.2
NS12271,LLA,59.0,59.0,57.0,88.0,74.0,3.0,Très élevée,Lettres et langues,Non,67.4
NS10405,SES,83.0,54.0,60.0,61.0,85.0,4.0,Élevée,Économie et société,Non,68.6
NS10757,LLA,57.0,36.0,54.0,84.0,70.0,2.0,Très élevée,Arts et culture,Non,60.2
NS11956,SVT,69.17095083898701,,79.0,54.75817290179057,72.0,3.0,Très élevée,Sciences et technologie,Non,69.8
NS12184,SVT,66.0,58.0,82.0,61.0,58.0,5.0,Très élevée,Santé et environnement,Non,65.0
NS11951,LLA,71.0,54.0,51.0,75.0,81.0,3.0,Très élevée,Arts et culture,Oui,66.4
NS10097,LLA,48.0,45.0,71.0,86.0,71.0,2.0,Très élevée,Lettres et langues,Non,64.2
NS11333,SES,74.0,35.0,63.0,64.0,93.0,4.0,Très élevée,Sciences et technologie,Non,65.8
NS12389,SVT,71.0,70.0,91.0,73.0,80.0,3.0,Très élevée,Santé et environnement,Oui,77.0
NS10743,SMP,96.0,97.0,76.0,61.0,74.0,5.0,Élevée,,,80.8
NS10806,SES,71.0,59.0,70.0,52.0,94.0,3.0,Élevée,Économie et société,Non,69.2
NS12769,SVT,76.0,70.0,79.0,78.0,55.0,4.0,Élevée,Santé et environnement,Oui,71.6
NS11896,SMP,85.0,70.80310686125804,53.0,56.0,55.56859340875189,5.0,Élevée,Sciences et technologie,Oui,64.1
NS12499,SES,59.0,59.0,53.0,90.0,83.0,3.0,Élevée,Économie et société,Non,68.8
NS11535,SVT,80.0,61.0,99.0,67.0,60.0,3.0,Élevée,Santé et environnement,Non,73.4
NS12050,SMP,84.0,62.0,74.0,72.0,64.0,3.0,Très élevée,Informatique,Oui,71.2
NS12010,SMP,87.0,67.0,64.0,62.0,69.0,3.0,Moyenne,Informatique,Oui,69.8
NS10148,SMP,76.0,77.0,72.0,72.0,66.0,4.0,Moyenne,Sciences et technologie,Oui,72.6
NS12554,SES,53.7043070653677,61.0,60.48713391838415,68.0,85.0,3.0,Élevée,Sciences et technologie,Oui,65.6
NS12053,SVT,63.0,64.0,68.0,83.0,78.0,3.0,Élevée,Sciences et technologie,Non,71.2
NS11902,LLA,46.0,33.0,,82.0,73.0,2.0,,Arts et culture,Non,60.2
NS11315,LLA,64.0,47.0,58.0,69.0,78.0,3.0,Très élevée,Arts et culture,Oui,63.2
NS10692,LLA,61.0,44.0,56.0,100.0,83.0,2.0,Très élevée,Arts et culture,Non,68.8
NS10818,SMP,86.0,86.0,67.0,74.0,73.0,3.0,Élevée,Sciences et technologie,Oui,77.2
NS11728,SVT,64.0,61.0,88.0,80.0,79.0,3.0,Très élevée,Santé et environnement,Oui,74.4
NS11386,SMP,76.0,74.0,73.0,65.0,48.0,5.0,Moyenne,Sciences et technologie,Oui,67.2
NS12281,SVT,89.0,87.0,85.0,66.0,76.0,5.0,Élevée,Santé et environnement,Non,80.6
NS12733,SMP,95.0,72.0,68.0,92.0,66.0,5.0,Élevée,,Oui,78.6
NS11599,SVT,74.0,71.0,70.0,70.0,77.0,4.0,Très élevée,Sciences et technologie,Non,72.4
NS12610,SVT,79.0,,75.0,72.0,68.0,,Élevée,Sciences et technologie,Oui,73.6
NS12457,SMP,88.0,91.0,79.0,61.0,73.0,4.0,Très élevée,Sciences et technologie,Non,78.4
NS10701,SMP,89.0,90.0,73.0,61.0,67.0,3.0,Élevée,Sciences et technologie,Oui,76.0
NS11878,SVT,77.0,81.0,78.0,85.0,73.0,3.0,Élevée,Santé et environnement,Non,78.8
NS12656,SVT,76.3778957625514,55.730638001083896,85.0,80.0,55.0,5.0,,,Non,70.4
NS10921,SVT,,68.0,90.0,,61.0,3.0,Élevée,Sciences et technologie,Oui,67.8
NS11424,SVT,73.0,58.0,88.0,55.0,68.0,5.0,Très élevée,Sciences et technologie,Non,68.4
NS11708,SES,67.0,57.0,60.0,78.0,75.0,4.0,Très élevée,Économie et société,Non,67.4
NS10905,LLA,57.0,59.0,47.0,88.0,88.0,2.0,Très élevée,Lettres et langues,Non,67.8
NS10454,SVT,65.0,74.0,94.0,77.0,49.0,3.0,Très élevée,,Oui,71.8
NS12185,SES,69.0,46.0,41.0,71.0,72.0,2.0,Très élevée,Sciences et technologie,Non,59.8
NS12304,SVT,62.0,71.0,75.0,59.0,78.0,4.0,Élevée,Santé et environnement,Non,69.0
NS11771,SMP,90.0,84.0,65.0,74.0,73.0,5.0,Élevée,Sciences et technologie,Oui,77.2
NS10167,SMP,84.0,86.0,60.0,79.0,50.0,2.0,Très élevée,Sciences et technologie,Oui,71.8
NS10730,SES,62.0,49.0,71.0,81.0,78.0,2.0,Très élevée,Économie et société,Oui,68.2
NS12188,SVT,68.0,69.0,96.0,54.0,76.0,3.0,Élevée,Santé et environnement,Oui,72.6
NS11310,LLA,59.0,49.0,50.0,93.0,77.0,2.0,Très élevée,Lettres et langues,Oui,65.6
NS10026,SMP,90.0,87.0,73.0,55.0,47.0,4.0,Très élevée,Sciences et technologie,Oui,70.4
NS12059,LLA,62.0,50.0,51.0,89.0,81.0,2.0,Élevée,Arts et culture,Non,66.6
NS11652,SES,75.0,48.0,68.0,77.0,78.0,3.0,Élevée,Sciences et technologie,Non,69.2
NS11622,SMP,75.0,88.0,54.0,49.0,59.0,5.0,Très élevée,Sciences et technologie,Oui,65.0
NS10587,LLA,59.0,56.0,55.0,82.0,80.0,4.0,Élevée,Lettres et langues,Oui,66.4
NS12016,SVT,74.0,90.0,,56.0,68.0,3.0,Élevée,Sciences et technologie,Non,72.0
NS10997,SMP,86.0,95.0,77.0,54.0,58.0,4.0,Très élevée,Sciences et technologie,Oui,74.0
NS11176,LLA,55.0,69.0,63.0,97.0,69.0,3.0,Moyenne,Lettres et langues,Non,70.6
NS11700,SMP,75.0,80.0,84.0,68.0,49.0,4.0,Élevée,Sciences et technologie,Oui,71.2
NS11040,LLA,50.0,56.0,72.0,87.0,86.0,4.0,Très élevée,Arts et culture,Non,70.2
NS10033,SES,56.0,72.0,63.0,67.0,80.0,4.0,Très élevée,Économie et société,Non,67.6
NS11809,SMP,85.0,73.0,58.0,59.0,70.0,3.0,Très élevée,,Oui,69.0
NS12626,SVT,65.0,63.0,79.0,78.0,64.0,2.0,Très élevée,Santé et environnement,Oui,69.8
NS11379,SMP,85.0,,59.0,68.0,60.0,4.0,Très élevée,Sciences et technologie,Oui,68.6
NS10041,SVT,92.0,57.0,80.0,68.0,64.0,3.0,Élevée,Santé et environnement,Non,72.2
NS11791,SVT,58.0,70.0,83.0,62.0,81.0,3.0,Élevée,Sciences et technologie,Non,70.8
NS12189,SES,83.0,46.0,54.0,89.0,75.0,3.0,Très élevée,Économie et société,Oui,69.4
NS12606,SVT,76.0,76.0,97.0,83.0,57.0,3.0,Très élevée,Santé et environnement,Non,77.8
NS11972,SMP,80.0,86.0,62.0,,67.0,5.0,Élevée,Sciences et technologie,Non,73.8
NS12289,LLA,55.0,,72.0,92.0,81.0,4.0,Très élevée,Lettres et langues,Non,68.8
NS11925,SVT,64.0,75.0,92.0,67.0,67.0,4.0,Élevée,Santé et environnement,Oui,73.0
NS10609,SES,67.0,63.0,65.0,77.0,83.0,3.0,Très élevée,Économie et société,Oui,71.0
NS11132,SES,66.0,45.0,61.0,64.0,72.0,4.0,Très élevée,Économie et société,Non,61.6
NS10028,SVT,73.0,89.0,94.0,60.0,74.0,4.0,Très élevée,Sciences et technologie,Non,78.0
NS10441,SVT,72.0,61.0,74.0,64.0,70.0,4.0,Très élevée,Santé et environnement,Non,68.2
NS12355,LLA,60.0,43.0,58.0,72.0,63.0,3.0,Moyenne,Lettres et langues,Oui,59.2
NS12798,SVT,66.0,66.0,99.0,67.0,77.0,2.0,Très élevée,Santé et environnement,Oui,75.0
NS10493,SES,71.0,65.0,71.67563729731265,63.0,89.1499389744356,3.0,Très élevée,Sciences et technologie,Non,72.0
NS11258,SES,65.0,66.0,51.0,77.0,85.0,3.0,Très élevée,Sciences et technologie,Non,68.8
NS11301,LLA,53.0,45.0,62.0,94.0,63.0,3.0,Élevée,Arts et culture,Non,63.4
NS12365,LLA,56.0,34.0,52.0,89.0,96.0,2.0,Élevée,Lettres et langues,Non,65.4
NS11382,LLA,68.0,54.0,60.0,,77.0,3.0,Très élevée,Lettres et langues,Oui,70.4
NS11304,LLA,61.0,44.0,53.0,89.0,64.0,2.0,Très élevée,Lettres et langues,Non,62.2
NS10236,SVT,,75.0,87.0,68.0,56.0,4.0,Très élevée,,Non,72.4
NS10551,SMP,73.0,66.0,62.0,59.0,61.0,4.0,Élevée,Sciences et technologie,Oui,64.2
NS10520,SES,68.0,72.0,62.0,62.0,76.0,4.0,Très élevée,Économie et société,Non,68.0
NS12446,SES,54.0,56.0,74.0,75.0,73.0,3.0,Très élevée,Sciences et technologie,Oui,66.4
NS11232,SMP,88.0,82.0,72.0,72.0,60.0,3.0,Très élevée,Sciences et technologie,Oui,74.8
NS11138,SES,65.0,45.0,57.0,78.0,81.0,3.0,Très élevée,Économie et société,Oui,65.2
NS10720,LLA,73.0,42.0,63.0,71.0,77.0,3.0,,Lettres et langues,Oui,65.2
NS10735,SVT,69.0,65.0,88.0,78.0,66.0,3.0,Très élevée,Sciences et technologie,Non,73.2
NS12653,SVT,64.0,73.0,100.0,57.0,68.0,4.0,Moyenne,Sciences et technologie,Non,72.4
NS11750,SMP,75.0,68.8778531114269,64.0,66.99292907533926,61.0,5.0,Moyenne,Sciences et technologie,Oui,67.2
NS10058,SMP,93.0,70.0,69.0,65.0,61.0,5.0,Moyenne,Informatique,Oui,71.6
NS10631,SES,80.0,45.0,55.0,94.0,70.0,4.0,Moyenne,Sciences et technologie,Non,68.8
NS11181,SES,74.0,59.0,76.0,92.0,84.0,4.0,Très élevée,Économie et société,Oui,77.0
NS12203,SMP,68.0,73.0,82.0,59.0,54.0,4.0,Moyenne,Sciences et technologie,Oui,67.2
NS10592,LLA,63.0,68.0,62.0,80.0,68.0,4.0,Très élevée,Lettres et langues,Non,68.2
NS11303,LLA,63.58264258910073,35.0,47.0,74.13215826096062,69.0,4.0,Élevée,Arts et culture,Non,57.7
NS11387,SES,69.0,70.0,42.0,69.0,76.0,2.0,Très élevée,Économie et société,Oui,65.2
NS12615,SMP,95.0,87.0,64.0,62.0,58.0,4.0,Élevée,Sciences et technologie,Oui,73.2
NS12630,SES,83.0,45.0,45.0,81.0,85.0,4.0,Élevée,Économie et société,Oui,67.8
NS11845,LLA,64.0,53.0,61.0,98.0,82.0,2.0,Très élevée,Arts et culture,Oui,71.6
NS10939,SVT,,74.0,80.0,60.0,54.0,4.0,Moyenne,Santé et environnement,Oui,69.0
NS12788,SVT,79.0,56.0,71.0,68.0,60.0,4.0,Élevée,Santé et environnement,Non,66.8
NS11249,SES,81.0,73.0,61.0,72.0,98.0,2.0,Élevée,Sciences et technologie,Non,77.0
NS10904,SMP,87.0,90.0,68.0,63.0,73.0,4.0,Très élevée,Sciences et technologie,Oui,76.2
NS12543,LLA,63.0,49.0,49.0,79.0,75.0,3.0,Très élevée,Arts et culture,Non,63.0
NS11279,SES,67.0,50.0,79.0,78.0,,5.0,Élevée,Sciences et technologie,Non,71.4
NS12402,SMP,82.0,67.0,74.0,60.0,58.0,5.0,Élevée,Sciences et technologie,Non,68.2
NS12959,LLA,53.0,54.0,55.0,100.0,,2.0,Élevée,Lettres et langues,Non,67.2
NS12126,SMP,93.0,86.0,87.0,66.0,70.0,3.0,Très élevée,,Oui,80.4
NS12387,SVT,68.0,67.0,87.0,80.0,,4.0,Très élevée,Santé et environnement,Non,76.6
NS12042,SVT,67.53453844876314,,100.0,72.0,56.87908997199992,3.0,Élevée,Santé et environnement,Oui,71.7
NS11142,LLA,53.0,60.0,65.0,100.0,72.0,2.0,Très élevée,Lettres et langues,Non,70.0
NS12381,LLA,42.0,46.0,,73.0,82.0,3.0,Très élevée,Lettres et langues,Non,58.8
NS10706,SVT,69.0,,84.0,79.0,,2.0,Élevée,Santé et environnement,Oui,73.8
NS12641,SES,76.0,63.0,65.0,66.0,89.0,3.0,,Sciences et technologie,Oui,71.8
NS11022,SMP,99.0,83.0,58.0,67.0,,4.0,Élevée,Informatique,Oui,72.2
NS10745,SES,,58.0,74.0,85.0,80.0,4.0,Très élevée,Économie et société,Oui,69.2
NS11546,LLA,67.0,51.0,62.0,99.0,,2.0,Très élevée,Lettres et langues,Non,72.4
NS12357,SES,64.0,47.0,68.0,68.0,,3.0,Très élevée,Sciences et technologie,Oui,67.4
NS12046,SES,64.0,51.0,,72.0,73.0,2.0,Très élevée,Économie et société,Non,65.0
NS10513,SMP,92.0,92.0,60.0,62.0,87.0,4.0,,Informatique,,78.6
NS10081,SES,115.0,63.0,54.0,62.0,76.0,3.0,Moyenne,,Non,65.2
NS12661,SVT,71.0,69.0,95.0,77.0,64.0,3.0,Élevée,Sciences et technologie,Oui,75.2
NS11308,LLA,69.0,55.0,80.0,83.0,75.0,2.0,,Lettres et langues,Oui,72.4
NS12495,LLA,69.69692426284038,55.0,50.0,78.99819763365878,95.0,1.0,Élevée,Arts et culture,Non,69.7
NS10914,SVT,65.0,,98.0,59.0,60.0,4.0,Très élevée,Sciences et technologie,Oui,69.8
NS11404,SVT,82.0,,83.0,49.0,60.0,4.0,Très élevée,Santé et environnement,Non,66.4
NS11647,SES,67.0,47.0,57.0,78.0,70.0,2.0,Élevée,Économie et société,Non,63.8
NS12760,LLA,,44.0,62.0,91.0,64.0,2.0,Très élevée,Arts et culture,Non,59.8
NS11108,SES,76.0,53.0,61.0,77.0,83.0,4.0,Très élevée,Économie et société,Non,70.0
NS10150,LLA,50.0,44.0,71.0,86.0,77.0,4.0,Très élevée,Arts et culture,Oui,65.6
NS12726,SES,82.0,63.0,45.0,87.0,58.0,4.0,Très élevée,Économie et société,Oui,67.0
NS10774,SVT,60.0,68.0,85.0,77.0,82.0,3.0,Moyenne,Santé et environnement,Non,74.4
NS10329,LLA,55.0,54.0,43.0,91.0,79.0,3.0,Élevée,,Non,64.4
NS10006,LLA,51.0,67.0,47.0,93.0,,5.0,Élevée,Arts et culture,Non,64.6
NS10943,SMP,92.0,87.0,63.0,64.0,58.0,4.0,Élevée,Sciences et technologie,Non,72.8
NS10822,SMP,82.0,72.0,49.0,64.0,52.0,5.0,Élevée,Sciences et technologie,Non,63.8
NS10734,SMP,66.0,93.0,67.0,59.0,73.0,4.0,Moyenne,Sciences et technologie,Oui,71.6
NS10909,LLA,53.0,53.0,70.0,73.0,73.0,,Moyenne,Arts et culture,Oui,64.4
NS10468,SMP,85.0,82.0,68.0,75.0,52.0,5.0,Élevée,Sciences et technologie,Oui,72.4
NS10181,SES,72.0,50.0,39.0,77.0,85.0,,,,Oui,64.6
NS10164,SVT,58.0,58.0,67.0,69.0,60.0,3.0,Très élevée,Santé et environnement,Oui,62.4
NS11523,SES,80.0,57.0,53.0,82.0,69.0,3.0,Élevée,Sciences et technologie,Non,68.2
NS10451,SMP,88.0,74.0,82.0,70.0,60.0,4.0,Élevée,Sciences et technologie,Oui,74.8
NS10490,SES,68.0,,56.0,57.0,74.0,5.0,Élevée,Sciences et technologie,Non,61.6
NS12004,LLA,73.0,35.0,75.0,94.0,72.0,3.0,Très élevée,Arts et culture,Non,69.8
NS11143,SMP,87.0,78.0,84.0,84.0,64.0,4.0,Élevée,Informatique,Non,79.4
NS11311,LLA,57.0,49.0,53.0,84.0,100.0,2.0,Très élevée,Arts et culture,Non,68.6
NS12242,SVT,61.0,61.0,83.0,54.0,66.0,4.0,Moyenne,Santé et environnement,Non,65.0
NS11111,LLA,63.0,66.0,67.0,78.0,86.0,4.0,Très élevée,Lettres et langues,Non,72.0
NS12854,SES,70.0,44.0,52.0,83.0,76.0,3.0,Très élevée,Sciences et technologie,Non,65.0
NS11977,LLA,46.0,55.0,62.0,88.0,84.0,3.0,Élevée,Lettres et langues,Non,67.0
NS11441,SMP,94.0,78.0,68.0,62.0,65.0,5.0,Élevée,Informatique,Oui,73.4
NS11889,LLA,62.0,46.0,67.0,95.0,72.0,2.0,Très élevée,Arts et culture,Non,68.4
NS11006,LLA,44.0,43.0,56.0,75.0,66.0,3.0,Très élevée,Arts et culture,Non,56.8
NS11627,SES,74.0,67.0,43.0,85.0,81.0,3.0,Élevée,Économie et société,Oui,70.0
NS11632,SMP,91.0,78.63556034076761,59.0,62.849291842722536,60.0,5.0,Moyenne,Informatique,Non,70.3
NS11074,SVT,56.0,55.0,100.0,77.0,53.0,3.0,,Sciences et technologie,Non,68.2
NS10578,SMP,88.0,95.0,71.0,82.0,71.0,5.0,Moyenne,Sciences et technologie,Oui,81.4
NS12727,SVT,68.0,63.0,98.0,73.0,63.0,3.0,Élevée,Santé et environnement,Oui,73.0
NS12345,SVT,84.0,52.0,,59.0,68.0,3.0,Élevée,Santé et environnement,Non,71.6
NS12263,LLA,55.0,51.0,53.0,85.0,76.0,2.0,Élevée,Arts et culture,Oui,64.0
NS12302,SES,61.0,61.51378069347155,73.94069854615664,93.0,73.0,3.0,Élevée,Économie et société,Oui,72.5
NS10327,SVT,72.0413044545228,77.0,60.0,75.0,72.69918381477362,1.0,,Santé et environnement,Non,71.3
NS11790,SES,80.0,63.0,46.0,73.0,90.0,3.0,Très élevée,Sciences et technologie,Oui,70.4
NS10442,LLA,61.0,48.0,75.0,81.0,65.0,3.0,Très élevée,Lettres et langues,Oui,66.0
NS11858,SVT,72.0,61.0,84.0,81.0,83.0,4.0,Très élevée,Sciences et technologie,Non,76.2
NS12170,SMP,83.0,85.0,63.0,67.0,46.0,3.0,Élevée,Informatique,Oui,68.8
NS12832,LLA,65.0,51.0,58.0,81.0,70.0,1.0,Élevée,Lettres et langues,Non,65.0
NS10832,SVT,79.0,75.0,79.0,63.0,54.0,3.0,Très élevée,Santé et environnement,Oui,70.0
NS12374,LLA,44.0,54.0,49.0,74.0,82.0,3.0,Élevée,Lettres et langues,Oui,60.6
NS12103,LLA,63.0,62.0,64.0,87.0,89.0,2.0,Très élevée,Lettres et langues,Non,73.0
NS11414,SES,72.0,69.0,55.0,85.0,75.0,3.0,Très élevée,Économie et société,Non,71.2
NS11201,SVT,68.0,71.0,97.0,75.0,51.0,4.0,Élevée,Santé et environnement,Oui,72.4
NS12314,LLA,61.0,59.0,57.0,77.0,76.0,2.0,Très élevée,Lettres et langues,Oui,66.0
NS11499,LLA,,51.0,54.0,88.0,83.0,2.0,Élevée,Arts et culture,Oui,64.8
NS12877,LLA,48.0,45.0,52.0,86.0,66.0,2.0,Très élevée,Lettres et langues,Non,59.4
NS10086,SVT,67.0,58.0,78.0,54.0,77.0,2.0,Élevée,Santé et environnement,Non,66.8
NS11403,SMP,84.0,96.0,66.0,77.0,79.0,4.0,Élevée,Informatique,Oui,80.4
NS12926,LLA,61.0,42.0,56.0,95.0,92.0,2.0,Très élevée,Arts et culture,Non,69.2
NS11481,SMP,,68.0,82.0,66.0,54.0,3.0,,Sciences et technologie,Oui,66.6
NS10777,SES,65.0,47.0,66.0,75.14881406713891,64.0660258718408,4.0,Élevée,Économie et société,Non,63.4
NS10799,SVT,,81.0,85.0,72.0,65.0,3.0,Élevée,Santé et environnement,Oui,71.2
NS11666,SVT,66.0,67.91948047689817,71.717434626015,63.0,83.0,3.0,Élevée,Santé et environnement,Oui,70.3
NS10054,SVT,67.0,54.0,86.0,70.0,69.0,3.0,Très élevée,Sciences et technologie,Oui,69.2
NS12362,SES,78.0,51.0,56.0,80.0,84.0,3.0,Élevée,Sciences et technologie,Non,69.8
NS11287,SMP,85.0,87.0,69.0,72.0,69.0,4.0,Très élevée,Informatique,Oui,76.4
NS11667,SMP,76.0,79.0,56.0,,51.0,4.0,Élevée,Informatique,Non,64.8
NS12586,SMP,86.0,83.35021269865143,76.0,66.0,69.73395694008403,5.0,Élevée,Informatique,Oui,76.2
NS12154,SVT,82.0,71.0,76.0,81.0,54.0,4.0,Très élevée,Santé et environnement,Non,72.8
NS11701,SVT,66.0,69.0,72.0,82.0,79.0,4.0,Très élevée,Santé et environnement,Oui,73.6
NS11245,LLA,65.0,52.0,,94.0,,3.0,Très élevée,Arts et culture,Non,69.6
NS10113,SMP,81.0,100.0,70.0,69.0,61.0,5.0,Élevée,Sciences et technologie,,76.2
NS12806,SES,58.0,57.0,68.0,72.0,84.0,,Très élevée,Sciences et technologie,Non,67.8
NS10987,LLA,47.0,62.0,62.0,100.0,80.0,2.0,Très élevée,Lettres et langues,Non,70.2
NS10501,SMP,94.0,77.0,64.0,50.0,61.0,5.0,Élevée,Sciences et technologie,Oui,69.2
NS12891,SVT,70.0,57.0,89.0,81.0,60.0,3.0,Très élevée,Santé et environnement,Oui,71.4
NS11009,SMP,75.0,77.0,61.0,75.0,73.0,3.0,Élevée,Sciences et technologie,Oui,72.2
NS11198,SMP,98.0,71.0,82.0,66.0,68.0,5.0,Très élevée,Sciences et technologie,Oui,77.0
NS11394,LLA,58.0,52.0,68.0,94.0,80.0,2.0,Très élevée,Arts et culture,Non,70.4
NS10589,SVT,80.0,64.0,86.0,66.0,75.0,5.0,Très élevée,Santé et environnement,Oui,74.2
NS10768,SMP,,76.0,60.0,89.0,49.0,4.0,Moyenne,Informatique,Oui,71.0
NS10017,SVT,76.0,85.0,72.81514036786398,55.87898147533423,70.0,3.0,Élevée,Santé et environnement,Oui,71.9
NS11042,SES,73.0,54.0,52.0,64.0,95.0,4.0,Très élevée,Sciences et technologie,Non,67.6
NS11447,SES,60.0,38.0,48.0,61.0,83.0,4.0,Très élevée,Sciences et technologie,Non,58.0
NS12463,SES,63.04003119381471,55.9097107360047,,86.0,87.0,3.0,Élevée,Économie et société,Oui,71.0
NS10285,LLA,45.0,51.0,53.0,84.0,82.0,2.0,Très élevée,Lettres et langues,Oui,63.0
NS12638,SVT,74.0,59.0,81.0,65.0,71.0,3.0,Très élevée,Santé et environnement,Oui,70.0
NS10428,LLA,42.0,51.0,48.0,85.0,79.0,3.0,Très élevée,Lettres et langues,Oui,61.0
NS11328,SES,71.42446697742297,79.0,63.327170325783406,69.0,73.0,5.0,Élevée,Économie et société,Non,71.2
NS11948,LLA,,50.0,49.0,81.0,,3.0,Très élevée,Arts et culture,Non,61.6
NS10669,SVT,70.0,63.0,61.0,79.0,74.0,,Élevée,Sciences et technologie,Non,69.4
NS10031,LLA,81.0,66.0,50.0,84.0,66.0,1.0,Élevée,Lettres et langues,Oui,69.4
NS11341,SMP,85.32002723952266,89.0,52.883723182474725,59.0,61.0,4.0,,Sciences et technologie,Oui,69.4
NS10722,LLA,53.0,54.0,55.0,84.0,69.0,4.0,Très élevée,Lettres et langues,Non,63.0
NS10951,SMP,84.0,82.0,,67.0,72.0,3.0,Élevée,Sciences et technologie,Oui,71.6
NS11914,SMP,80.0,82.0,69.0,85.0,51.0,4.0,Moyenne,Sciences et technologie,Oui,73.4
NS12293,SMP,83.0,81.0,,73.0,62.0,4.0,Très élevée,Sciences et technologie,Non,73.4
NS10214,SMP,90.0,100.0,64.0,60.0,78.0,4.0,Élevée,Sciences et technologie,Oui,78.4
NS10989,SES,39.91098298545948,68.0,61.0,80.0,73.0317122546002,4.0,Très élevée,Sciences et technologie,Oui,64.4
NS11164,SMP,81.0,92.0,62.0,63.0,65.0,5.0,Très élevée,Sciences et technologie,,72.6
NS12792,SES,78.0,50.0,63.0,74.0,79.0,,Très élevée,Économie et société,Non,68.8
NS12005,LLA,48.0,37.0,59.0,74.0,90.0,3.0,Élevée,Arts et culture,Oui,61.6
